Id,Name,Property_type,Room_type,Min_nights,Max_nights,Cancellation_policy,Accomodates,Total_bedrooms,Total_beds,Price,Security_deposit,Cleaning_fee,Extra_people,Guests_included,No_of_reviews,Review_scores,Host_id,Host_name,Availability_30,Availability_60,Availability_90,Availability_365,Country,Longitude,Latitude,City
26607708,AMAZING VIEW 3 QUARTOS FRENTE MAR,Apartment,Entire home/apt,3,1125,flexible,10,3.0,10.0,798,1204.209631728045,154.4988066825776,0.0,1.0,1,95,198910828,André,30,52,82,350,Brazil,-43.175123885006016,-22.96484718482345,Copacabana
26630155,Nice apt with sea view & balcony,Apartment,Entire home/apt,2,1125,super_strict_30,4,1.5324909747292421,2.408679927667269,72,83.85128205128206,19.04387990762125,0.0,1.0,1,94,142982314,Loic,30,60,90,365,Portugal,-8.77599,41.39707,Povoa de Varzim
26549962,Habitacion Hermosa. Beautiful room in Barceloneta,Apartment,Private room,2,1125,moderate,2,1.0,1.0,65,242.726862302483,43.026209677419345,0.0,1.0,9,91,172875552,Trinidad,18,26,48,48,Spain,2.18998,41.37773,Barcelona
26785847,"Cosy, Comfy & Central in Potts Point",Apartment,Entire home/apt,4,1125,moderate,2,1.5599343185550083,2.0148026315789473,90,433.06265060240975,90.51914893617023,0.0,1.0,6,93,21151187,John,8,38,68,94,Australia,151.22326,-33.87602,Potts Point
26789870,room in the center of Beşiktaş,Apartment,Private room,4,30,moderate,4,1.3490136570561457,1.9816232771822357,237,726.4401913875598,82.5373665480427,0.0,1.0,1,92,47329976,Selen,0,0,18,293,Turkey,29.00609,41.05056,Beşiktaş
26829659,Sydney Olympic Park Apartment,Apartment,Entire home/apt,1,31,strict_14_with_grace_period,7,1.5599343185550083,2.0148026315789473,135,433.06265060240975,90.51914893617023,50.0,2.0,78,93,198185552,Joseph,8,20,46,122,Australia,151.07253,-33.84892,Sydney
26475990,Prince Edward Room    15 mins to  CITY U - POLY U,Apartment,Private room,29,1125,flexible,2,1.0,1.7395659432387311,251,1424.055718475073,179.45801526717557,0.0,1.0,0,91,97240131,Jov,29,59,89,179,Hong Kong,114.17045,22.31935,Hong Kong
26488006,habitacion 2 en el barrio del borne de  barcelona,Apartment,Private room,1,1125,strict_14_with_grace_period,2,1.0,1.0,36,242.726862302483,43.026209677419345,0.0,1.0,22,91,199021370,Juan Ramon,1,9,31,301,Spain,2.17964,41.38919,Barcelona
26540293,''feel like home'' Central Flat,Apartment,Private room,2,10,flexible,2,1.3490136570561457,1.9816232771822357,137,726.4401913875598,82.5373665480427,0.0,1.0,0,92,17374344,Seyda,27,57,87,87,Turkey,29.00018,41.04525,Beşiktaş
26532170,Lolla´s Ghuesthouse - Double Room with Balcony,Hostel,Private room,1,1125,strict_14_with_grace_period,2,1.5324909747292421,2.408679927667269,60,83.85128205128206,19.04387990762125,0.0,1.0,1,94,170993475,Aurora,30,60,90,340,Portugal,-8.60823,41.11993,Vila Nova de Gaia
2670173,Hamakua Hideaway Cliff House,House,Entire home/apt,2,1125,strict_14_with_grace_period,2,1.3226863226863228,2.0,250,271.6562150055991,116.97643732327991,0.0,2.0,208,94,13668412,Kristan,2,11,25,289,United States,-155.58062,20.11839,Honokaa
26520002,Wendy Anne Basement,House,Private room,2,365,flexible,2,1.0,1.0,46,324.84578313253013,50.470715835141,0.0,1.0,1,93,45071073,Wendy,0,0,0,254,Canada,-73.63201,45.48207,Montreal
26521403,Quiet Private Room in Barcelona Gothic Quarter,Bed and breakfast,Private room,3,15,strict_14_with_grace_period,3,1.0,2.0,45,242.726862302483,43.026209677419345,16.0,1.0,8,91,199470993,Ferre,27,57,87,362,Spain,2.17685,41.38023,Barcelona
26627443,Shining view in the city heart 9,Apartment,Entire home/apt,3,1125,strict_14_with_grace_period,3,1.5324909747292421,2.408679927667269,55,83.85128205128206,19.04387990762125,10.0,2.0,4,94,1630185,David,8,26,44,227,Portugal,-8.61802,41.14229,Porto
26563602,Quarto moradia luxo,House,Private room,7,1125,strict_14_with_grace_period,1,1.5324909747292421,2.408679927667269,13,83.85128205128206,19.04387990762125,0.0,1.0,1,94,158889535,George,30,60,90,365,Portugal,-8.50928,41.00966,Sanguedo
26764641,À Francos Metro Station 2,Apartment,Entire home/apt,2,1125,moderate,3,1.5324909747292421,2.408679927667269,60,83.85128205128206,19.04387990762125,0.0,1.0,18,94,67054724,Vitor&Ana,16,46,70,159,Portugal,-8.63773,41.16717,Porto
26814340,Studio Apartment with AC in THE BEST location!,Condominium,Entire home/apt,1,31,flexible,3,1.5324909747292421,2.408679927667269,50,83.85128205128206,19.04387990762125,15.0,2.0,45,94,29221136,Daniel,18,48,78,353,Portugal,-8.61099,41.15347,Porto
26488387,habitacion 1 en el barrio del borne barcelona,Apartment,Private room,1,1125,strict_14_with_grace_period,2,1.0,1.0,36,242.726862302483,43.026209677419345,0.0,1.0,25,91,199021370,Juan Ramon,1,4,28,303,Spain,2.17968,41.38982,Barcelona
26565457,Maison de ville parking et à 2 pas du métro,Townhouse,Private room,2,1110,strict_14_with_grace_period,2,1.0,1.0,55,324.84578313253013,50.470715835141,0.0,2.0,0,93,29872464,Lucie,0,0,0,106,Canada,-73.67172,45.50961,Montreal
26486034,已租出,Apartment,Private room,1,30,flexible,1,0.0,1.7395659432387311,188,1424.055718475073,179.45801526717557,0.0,1.0,0,91,199189701,Yh,0,0,0,0,Hong Kong,114.22315,22.35991,Hong Kong
26549061,"NEW LISTING! Beautiful home w/ lanai, central location & easy beach access!",House,Entire home/apt,2,180,strict_14_with_grace_period,6,1.3226863226863228,3.0,776,271.6562150055991,116.97643732327991,0.0,1.0,0,94,10548519,Vacasa Hawaii,0,0,9,140,United States,-159.49713,22.20656,Hanalei
2660996,Spare Guest Rooms in a Resort-Style House,Villa,Private room,2,1125,flexible,3,1.5599343185550083,2.0148026315789473,85,433.06265060240975,90.51914893617023,70.0,2.0,3,93,13620608,Doris,21,51,81,356,Australia,151.1443,-33.76595,Gordon
26682757,São Lazaro Cosy Apartment ( Center),Apartment,Entire home/apt,2,35,strict_14_with_grace_period,3,1.5324909747292421,2.408679927667269,38,83.85128205128206,19.04387990762125,18.0,2.0,13,94,200599622,S.Lazaro Ap1,4,19,27,186,Portugal,-8.60246,41.14747,Porto
26728997,"Bright room, super close to station and center",Bungalow,Private room,1,1125,flexible,2,1.5599343185550083,2.0148026315789473,38,433.06265060240975,90.51914893617023,10.0,1.0,3,93,3383921,Jill,0,0,0,0,Australia,151.00277,-33.88303,Chester Hill
26755714,深圳福田口岸地铁口/会展中心/福田CBD小区公寓套房,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,5,2.0,3.0,620,697.25,59.20000000000001,58.0,5.0,0,90,89293662,Chao,0,0,0,0,China,114.07254,22.51755,Shenzhenl
26805391,Quelhas Apartment,Apartment,Entire home/apt,2,20,strict_14_with_grace_period,4,1.5324909747292421,2.408679927667269,80,83.85128205128206,19.04387990762125,15.0,2.0,1,94,201564456,Ana,30,60,88,363,Portugal,-8.60154,41.14918,Porto
26815297,Appartement luxueux terrasse & balcon,Apartment,Entire home/apt,5,1125,strict_14_with_grace_period,4,1.0,1.0,89,324.84578313253013,50.470715835141,10.0,2.0,2,93,81768700,Philippe,0,0,0,0,Canada,-73.65547,45.55272,Montreal
2682827,,Apartment,Entire home/apt,2,120,strict_14_with_grace_period,4,1.3490136570561457,1.9816232771822357,385,726.4401913875598,82.5373665480427,0.0,1.0,14,92,13733426,Saim,30,60,90,365,Turkey,28.97127,41.00325,Istanbul
26556751,Quarto moradia luxo,House,Private room,7,1125,strict_14_with_grace_period,1,1.5324909747292421,2.408679927667269,15,83.85128205128206,19.04387990762125,0.0,1.0,0,94,158889535,George,30,60,90,365,Portugal,-8.52195,41.00466,Sanguedo
26592468,Chambre entièrement rénovée au coeur de Montréal!,Apartment,Private room,5,1125,moderate,2,1.0,1.0,46,324.84578313253013,50.470715835141,15.0,1.0,0,93,199939219,Vanessa,0,0,0,0,Canada,-73.55393,45.55324,Montreal
26740256,Studio,Apartment,Entire home/apt,2,1125,moderate,2,0.0,1.0,68,324.84578313253013,50.470715835141,0.0,1.0,46,93,43777889,Christopher,1,4,16,51,Canada,-73.56824,45.5203,Montreal
266879,The Most Central Place in Istanbul,Apartment,Private room,1,760,flexible,1,1.3490136570561457,1.9816232771822357,132,726.4401913875598,82.5373665480427,0.0,1.0,0,92,1399419,Caner,30,60,90,365,Turkey,28.99592,41.05783,Istanbul
26600150,Cozy 2 Bedroom Apartment by the Lachine Canal,Apartment,Entire home/apt,2,1125,flexible,4,2.0,4.0,75,324.84578313253013,50.470715835141,0.0,1.0,18,93,64282509,Amanda,11,22,22,73,Canada,-73.5827,45.47431,Montreal
26633051,"Cozy seasonal apartment in  Eixample, city center.",Apartment,Entire home/apt,32,1125,flexible,7,4.0,6.0,120,242.726862302483,43.026209677419345,0.0,1.0,0,91,200202895,Casanova 87,30,60,90,90,Spain,2.14352,41.38702,Barcelona
26684891,The Porto Concierge - Beach Cork Patio,Apartment,Entire home/apt,3,1125,moderate,6,1.5324909747292421,2.408679927667269,70,83.85128205128206,19.04387990762125,15.0,4.0,10,94,62663709,Casimiro,18,48,78,353,Portugal,-8.66133,41.10953,Vila Nova de Gaia
26487387,"双床獨立套房(Twin bed room)位處九龍旺角彌敦道,全新豪華裝修,交通方便,地鐵,機場巴士",Apartment,Private room,1,30,strict_14_with_grace_period,2,1.0,1.7395659432387311,479,1424.055718475073,179.45801526717557,0.0,1.0,62,91,188099964,Virginia,6,20,50,221,Hong Kong,114.16967,22.3219,Hong Kong
2657689,Your Amazing Vacation Apartment!,Apartment,Shared room,1,1125,flexible,2,1.3226863226863228,1.0,100,271.6562150055991,116.97643732327991,0.0,4.0,0,94,9051298,Lydiah,0,0,0,0,United States,-73.94647,40.8106,New York
2662127,Quaint apartment in an excellent location,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,2,1.5599343185550083,2.0148026315789473,119,433.06265060240975,90.51914893617023,0.0,2.0,0,93,13626902,Emily,0,0,0,0,Australia,151.25552,-33.88687,Bellevue Hill
26640206,Lolla´s Dream House - 1 Bedroom Loft Apartment,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,2,1.5324909747292421,2.408679927667269,99,83.85128205128206,19.04387990762125,0.0,1.0,3,94,170993475,Aurora,29,59,89,355,Portugal,-8.60593,41.16066,Porto
26669415,Travel House,House,Private room,1,30,moderate,2,1.3490136570561457,1.9816232771822357,158,726.4401913875598,82.5373665480427,0.0,1.0,2,92,193882339,Fatima,29,59,89,364,Turkey,28.97529,41.00569,Fatih
26798122,Cute Eixample Apartment.  HUTB-005692,Apartment,Entire home/apt,3,64,strict_14_with_grace_period,6,3.0,5.0,130,242.726862302483,43.026209677419345,15.0,4.0,0,91,144775738,Xavi,0,2,13,43,Spain,2.14098,41.38121,Barcelona
26609688,Little Albion Guest House - Classic,Boutique hotel,Private room,1,1125,flexible,2,1.5599343185550083,2.0148026315789473,249,433.06265060240975,90.51914893617023,0.0,2.0,2,93,188628513,Wendy From Little Albion,29,59,89,357,Australia,151.21225,-33.88328,Surry Hills
26664547,Charmy 3 bedrooms apartment in Sarrià-Sant Gervasi,Apartment,Entire home/apt,32,365,strict_14_with_grace_period,4,3.0,3.0,35,242.726862302483,43.026209677419345,0.0,1.0,0,91,200443140,Dora,0,0,0,35,Spain,2.14007,41.41128,Barcelona
26739925,Elegant Boavista,House,Entire home/apt,2,40,moderate,4,1.5324909747292421,2.408679927667269,80,83.85128205128206,19.04387990762125,0.0,1.0,15,94,13907857,Paulo,0,0,0,48,Portugal,-8.62724,41.16127,Porto
26763199,Apt.2 quartos RENOVATED PORTO CENTRO! MetroMarques,Apartment,Entire home/apt,7,90,moderate,4,1.5324909747292421,2.408679927667269,59,83.85128205128206,19.04387990762125,0.0,1.0,18,94,58140932,Eduardo,0,0,5,196,Portugal,-8.60288,41.15871,Porto
26767718,Faisama Historical 1 • Design · NEW  · AC,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,4,1.5324909747292421,2.408679927667269,46,83.85128205128206,19.04387990762125,5.0,2.0,36,94,71506208,Carolina,17,38,61,293,Portugal,-8.61423,41.14209,Porto
26770490,Studio in the heart of Tsim Sha Tsui (Tst),Apartment,Private room,7,17,moderate,2,0.0,1.7395659432387311,447,1424.055718475073,179.45801526717557,0.0,1.0,0,91,50497814,Alaa,0,0,0,0,Hong Kong,114.17149,22.29535,Hong Kong
26900171,HKU ....STUDIO...... for 2 persons w/lift (4d),Apartment,Entire home/apt,29,1125,flexible,2,0.0,1.7395659432387311,283,1424.055718475073,179.45801526717557,0.0,1.0,0,91,97240131,Jov,29,59,89,364,Hong Kong,114.13306,22.28773,Hong Kong
26832903,Good Living - Central Plateau,Condominium,Entire home/apt,1,4,strict_14_with_grace_period,4,1.0,2.0,90,324.84578313253013,50.470715835141,30.0,1.0,15,93,2303079,Good Living,30,51,51,51,Canada,-73.57989,45.53265,Montreal
26948900,Homa 2 - 1 BR sleep 4 parking - AC,Apartment,Entire home/apt,1,365,moderate,4,1.0,2.0,56,324.84578313253013,50.470715835141,7.0,2.0,11,93,66055808,Host-Me,0,0,5,236,Canada,-73.54585,45.54043,Montreal
26950787,Matosinhos Royal Park,Apartment,Entire home/apt,4,300,flexible,6,1.5324909747292421,2.408679927667269,69,83.85128205128206,19.04387990762125,0.0,1.0,27,94,24623385,Cecilia M.,1,1,1,142,Portugal,-8.67446,41.18169,Matosinhos
27020282,Comfortable room in a house in the heart of Gràcia,Loft,Private room,2,1125,flexible,2,1.0,1.0,45,242.726862302483,43.026209677419345,0.0,1.0,25,91,173397399,Enric,13,28,48,317,Spain,2.15797,41.4057,Barcelona
27082981,İstanbul Birden fazla bölümden oluşan bina,Apartment,Private room,1,1,flexible,2,1.3490136570561457,1.9816232771822357,148,726.4401913875598,82.5373665480427,0.0,1.0,0,92,203791609,Sem,30,60,90,180,Turkey,28.95122,41.0401,Istanbul
27044783,2714 - AB Girona Apartment 41 - Stylish Apartment for up to 7 guests in Eixample with a Balcony,Apartment,Entire home/apt,2,31,moderate,7,3.0,4.0,700,242.726862302483,43.026209677419345,0.0,2.0,4,91,4459553,Eva&Jacques,5,25,48,323,Spain,2.17146,41.39603,Barcelona
26832958,4 Modern private ensuite Lofts in Ipanema Hills,Loft,Private room,2,60,strict_14_with_grace_period,14,4.0,8.0,2007,1204.209631728045,154.4988066825776,127.0,5.0,0,95,70933,Alex,17,47,69,69,Brazil,-43.196475195268356,-22.9816385135248,Copacabana
26842020,Kozyatağı Single Room in 3br Spacious Flat,Apartment,Private room,1,5,strict_14_with_grace_period,1,1.3490136570561457,1.9816232771822357,79,726.4401913875598,82.5373665480427,26.0,1.0,3,92,995483,Leonardo,0,0,0,0,Turkey,29.09747,40.96858,Kadikoy
27003273,Single room in middle of taksim City,Hostel,Private room,2,1125,flexible,1,1.3490136570561457,1.9816232771822357,105,726.4401913875598,82.5373665480427,0.0,1.0,16,92,159283889,Eylül,30,60,90,365,Turkey,28.98443,41.03517,Istanbul
27193598,FANTASTIC APARTMENT SAGRADA FAMILIA,Apartment,Entire home/apt,1,1125,flexible,6,3.0,3.0,95,242.726862302483,43.026209677419345,15.0,5.0,34,91,204752411,Jose,5,5,9,143,Spain,2.17282,41.40669,Barcelona
2706978,The Kona Coffee Condo,Apartment,Entire home/apt,7,1125,strict_14_with_grace_period,8,1.3226863226863228,3.0,85,271.6562150055991,116.97643732327991,10.0,4.0,41,94,13853301,Robert,0,0,0,1,United States,-155.92964,19.54486,Hōlualoa
27084674,Your Opo Vintage Apartments 1T,Apartment,Entire home/apt,1,1125,moderate,2,1.5324909747292421,2.408679927667269,49,83.85128205128206,19.04387990762125,0.0,1.0,0,94,16922131,YourOpo,9,27,42,310,Portugal,-8.60394,41.1537,Porto
2711936,light sunny room 2 min to beach.,Apartment,Private room,3,40,strict_14_with_grace_period,1,1.5599343185550083,2.0148026315789473,70,433.06265060240975,90.51914893617023,30.0,1.0,17,93,13879827,Karen,16,46,76,351,Australia,151.27412,-33.888,Bondi Beach
27131603,Lovely Mezzanine at Porto Historic City Center,Apartment,Entire home/apt,2,30,moderate,3,1.5324909747292421,2.408679927667269,70,83.85128205128206,19.04387990762125,10.0,2.0,17,94,204247340,Alice,18,42,72,336,Portugal,-8.60372,41.14772,Porto
26897800,Janelas do Douro Flat,Apartment,Entire home/apt,1,60,moderate,4,1.5324909747292421,2.408679927667269,41,83.85128205128206,19.04387990762125,0.0,1.0,49,94,189891310,Jessica,23,48,72,113,Portugal,-8.64861,41.15192,Porto
26965807,Modern Room in a Charming Apartment (next to UdeM),Apartment,Private room,80,90,moderate,2,1.0,1.0,25,324.84578313253013,50.470715835141,10.0,1.0,22,93,162900701,Raphael,0,0,0,0,Canada,-73.61948,45.49549,Montreal
27083634,Hab individual con terrazas y vistas a Barcelona,Apartment,Private room,2,1125,flexible,1,1.0,1.0,22,242.726862302483,43.026209677419345,0.0,1.0,3,91,151950988,Claudio,28,58,88,363,Spain,2.16997,41.43171,Barcelona
26849639,Super bright apartment in quiet area facing park,Apartment,Entire home/apt,1,180,strict_14_with_grace_period,6,2.0,3.0,81,324.84578313253013,50.470715835141,15.0,4.0,53,93,38722578,Winnita,24,54,76,132,Canada,-73.59039,45.45209,Montreal
27009904,New & Airy Apartment Next To Green Square Station,Apartment,Private room,1,14,strict_14_with_grace_period,2,1.5599343185550083,2.0148026315789473,95,433.06265060240975,90.51914893617023,10.0,1.0,58,93,21066789,Tim & Mel,28,34,34,34,Australia,151.20279,-33.90619,Zetland
26916127,Urban Shadow Rm6 (2-4 people人)Centre of TST,Apartment,Private room,1,60,strict_14_with_grace_period,2,1.0,1.7395659432387311,424,1424.055718475073,179.45801526717557,120.0,2.0,26,91,196136739,Knight Hub,19,38,68,68,Hong Kong,114.17468,22.30004,Hong Kong
27193472,Lovely 2 bedrooms on Old Montreal,Apartment,Entire home/apt,30,1125,flexible,4,2.0,2.0,110,324.84578313253013,50.470715835141,34.0,1.0,1,93,204735984,San,9,39,69,344,Canada,-73.55715,45.4983,Montreal
26885396,A spacious and bright maisonette w/ideal location!,Apartment,Entire home/apt,2,250,moderate,6,1.3490136570561457,1.9816232771822357,295,726.4401913875598,82.5373665480427,60.0,2.0,19,92,130922896,Serenad,14,37,64,64,Turkey,29.02817,40.99592,Kadikoy
2683147,Premium Ipanema & Copacabana.,Apartment,Entire home/apt,5,1125,strict_14_with_grace_period,2,1.0,1.0,179,1204.209631728045,154.4988066825776,100.0,2.0,56,95,9559245,Rodrigo Guandelini,6,6,22,112,Brazil,-43.19176042857255,-22.984208552942004,Rio de Janeiro
26899775,高级公寓2-4人家庭房/皇岗福田双口岸/地铁口高端小区/近会展中心 购物公园 福田高铁站,Serviced apartment,Entire home/apt,1,1125,moderate,4,1.0,2.0,447,697.25,59.20000000000001,0.0,1.0,7,90,163388027,Jing,24,54,84,359,China,114.06346,22.51148,Shenzhenl
26994348,Cozy bedroom with private washroom,Apartment,Private room,1,2,moderate,2,1.0,1.0,35,324.84578313253013,50.470715835141,9.0,1.0,6,93,29404759,Cindy,4,4,4,4,Canada,-73.5863,45.47462,Montreal
2688143,Stylish Studio Apartment Near Causeway Bay [2],Apartment,Entire home/apt,60,365,moderate,2,1.0,1.7395659432387311,769,1424.055718475073,179.45801526717557,0.0,1.0,2,91,6315448,Lauli15,0,0,0,169,Hong Kong,114.19337,22.28558,Hong Kong
27045941,2675 - AB Bailen Apartment 3.1 - Modern 2-bedroom Apartment in Eixample with a balcony,Apartment,Entire home/apt,2,31,moderate,6,2.0,4.0,600,242.726862302483,43.026209677419345,0.0,2.0,5,91,4459553,Eva&Jacques,6,17,47,322,Spain,2.17096,41.39726,Barcelona
27156355,KINALIADA'DA DENİZ MANZARALI ŞİRİN BİR EV,Apartment,Entire home/apt,1,4,flexible,4,1.3490136570561457,1.9816232771822357,169,726.4401913875598,82.5373665480427,75.0,2.0,11,92,204459959,Nilüfer,30,60,90,180,Turkey,29.05401,40.90614,Adalar
27013325,NEW!!! Cosy and Spacious Flat @Central,Apartment,Entire home/apt,2,1125,moderate,2,1.0,1.7395659432387311,1719,1424.055718475073,179.45801526717557,0.0,1.0,5,91,51120203,Vincent,3,7,7,7,Hong Kong,114.15507,22.28028,Hong Kong
27156997,Entire apt perfect location,Apartment,Entire home/apt,1,1125,moderate,4,1.3490136570561457,1.9816232771822357,216,726.4401913875598,82.5373665480427,105.0,2.0,12,92,2631251,Gizem,30,42,42,42,Turkey,29.0174,41.07453,Beşiktaş
26984962,A room in Kadıköy for single or couple travellers,Casa particular (Cuba),Private room,1,1125,moderate,2,1.3490136570561457,1.9816232771822357,79,726.4401913875598,82.5373665480427,0.0,1.0,0,92,199703327,Kadircan,0,0,0,0,Turkey,29.02954,40.99568,Istanbul
2700075,COPACABANA / LEME MARAVILKA,Apartment,Entire home/apt,4,30,flexible,2,1.0,1.0,399,1204.209631728045,154.4988066825776,0.0,1.0,0,95,12233577,Marisa,30,60,90,365,Brazil,-43.16787185909529,-22.960606359512926,Rio de Janeiro
27023392,Cozy Panoramic Apartment near Metro Station,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,4,1.5324909747292421,2.408679927667269,34,83.85128205128206,19.04387990762125,10.0,2.0,27,94,15554002,Pedro,9,26,34,161,Portugal,-8.65073,41.1925,Senhora da Hora
